pid: 12350 ,2018-04-16 06:07:53 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:05 Recode: stop page by flag: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=0&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 16190 ,2018-04-16 06:53:38 Recode: save_transaction_data success 
pid: 16190 ,2018-04-16 06:53:38 Recode: 平台2 buy数据抓取完毕,可插入数据长度1 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: begin parse_transaction_tr 
pid: 16190 ,2018-04-16 06:53:56 Recode: stop page by flag: http://office.shengfx888.com/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=0&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&T_LOGIN=&page=1 
pid: 16190 ,2018-04-16 06:53:56 Recode: 平台1 buy数据抓取完毕,可插入数据长度0 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:55:35 Recode: stop page by flag: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=0&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 16496 ,2018-04-16 06:55:44 Recode: save_transaction_data success 
pid: 16496 ,2018-04-16 06:55:44 Recode: 平台2 buy数据抓取完毕,可插入数据长度1 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16496 ,2018-04-16 06:56:24 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:19 Recode: begin parse_transaction_tr 
pid: 16868 ,2018-04-16 06:59:39 Recode: stop page by flag: https://office.shengfxchina.com:8443/report/history_trade?username=&datascope=&LOGIN=&TICKET=&PROFIT_s=&PROFIT_e=&qtype=&CMD=0&closetime=&OPEN_TIME_s=&OPEN_TIME_e=&CLOSE_TIME_s=&CLOSE_TIME_e=&comm_type=&T_LOGIN=&page=1 
pid: 16868 ,2018-04-16 06:59:57 Recode: save_transaction_data success 
pid: 16868 ,2018-04-16 06:59:57 Recode: 平台2 buy数据抓取完毕,可插入数据长度1 
